evt_block_time,make,model,owner,tokenId,year
2023-05-19 11:51:09.000 UTC,Tesla,Model S,0xf32cfb9f26063ea511a1d1185084e9c423f79184,11054,2018
2023-05-19 11:47:59.000 UTC,Tesla,Model Y,0xf32cfb9f26063ea511a1d1185084e9c423f79184,11053,2021
2023-05-19 11:44:53.000 UTC,Tesla,Model Y,0xf32cfb9f26063ea511a1d1185084e9c423f79184,11052,2023
2023-05-19 11:42:31.000 UTC,Tesla,Model 3,0xf32cfb9f26063ea511a1d1185084e9c423f79184,11051,2020
2023-05-19 11:39:15.000 UTC,Tesla,Model 3,0xf32cfb9f26063ea511a1d1185084e9c423f79184,11050,2018
2023-05-19 11:33:09.000 UTC,BMW,520d,0x975b1706ab089f7882d2544777a81ea18b2c316d,11049,2009
2023-05-19 11:07:57.000 UTC,Tesla,Model 3,0xd34eb7aeb90ca2e8818c2d40ae56941f2250eaa6,11048,2021
2023-05-19 10:41:35.000 UTC,Ford,Puma,0x1be770a30f937f348cb5516f0f9330f1c683f9a2,11047,2022
2023-05-19 10:12:03.000 UTC,Volkswagen,Passat,0x6b40dc6b4dbbb47538fd075cac1aab2305e48657,11046,2023
2023-05-19 10:11:27.000 UTC,SEAT,Exeo,0xf43a13def3fd4f8a513e5a5176a8de43c720a2cb,11045,2010
2023-05-19 05:09:20.000 UTC,Tesla,Model 3,0xd15374e2608b5021b785a062558393c6f65fd5ca,11044,2023
2023-05-19 04:30:08.000 UTC,Toyota,Camry,0x7a87bd7ba974d74a9277d371e8e0a4075c9d5eea,11043,2016
2023-05-19 03:04:04.000 UTC,Tesla,Model Y,0x0df5fff34341bf39e7a87687aa3285db26f3a51a,11042,2021
2023-05-19 01:37:29.000 UTC,BMW,3-Series,0x9e0f2696a72c229fe43bc386c79ccf52eb665767,11041,2012
2023-05-19 00:56:44.000 UTC,Cadillac,Escalade,0xb651b151aa28c178b6b736529c24f45cf7b7ee14,11040,2018
2023-05-19 00:39:48.000 UTC,Subaru,Forester,0x542e1786b314bab57f4f319723a91fa06628c948,11039,2018
2023-05-19 00:35:06.000 UTC,Ford,F-150,0xb651b151aa28c178b6b736529c24f45cf7b7ee14,11038,2014
2023-05-19 00:14:26.000 UTC,Honda,Pilot,0x8f2cb7ccc4cd919c3254f44319fd00cbe86b8fc6,11037,2016
2023-05-19 00:10:28.000 UTC,Toyota,RAV4,0xb2ffcb7ee6c42a4812710cd85f5c779fa4914d1a,11036,2019
2023-05-18 23:37:55.000 UTC,Nissan,Pathfinder,0x118236f7d45e45fa4b20bad92afbbcaa22d0a7ad,11035,2018
2023-05-18 23:37:03.000 UTC,Chevrolet,Cruze,0x1d12e0c34acea4e4fd7a4e88543b504377e3684d,11034,2017
2023-05-18 22:01:29.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11033,2020
2023-05-18 21:56:35.000 UTC,BMW,216d,0xf5604b1822793df1801945405b0b6dc412d23412,11032,2019
2023-05-18 21:51:47.000 UTC,BMW,520d xDrive,0xf5604b1822793df1801945405b0b6dc412d23412,11031,2017
2023-05-18 21:46:43.000 UTC,BMW,116d,0xf5604b1822793df1801945405b0b6dc412d23412,11030,2018
2023-05-18 21:41:57.000 UTC,BMW,X1,0xf5604b1822793df1801945405b0b6dc412d23412,11029,2021
2023-05-18 21:39:07.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11028,2020
2023-05-18 21:35:17.000 UTC,BMW,X5 xDrive30d,0xf5604b1822793df1801945405b0b6dc412d23412,11027,2022
2023-05-18 21:29:51.000 UTC,BMW,X6,0xf5604b1822793df1801945405b0b6dc412d23412,11026,2021
2023-05-18 21:27:51.000 UTC,Tesla,Model X,0x859cb599ee1d32b4b98adb369d012dbcab1b417e,11025,2017
2023-05-18 21:25:27.000 UTC,BMW,118d,0xf5604b1822793df1801945405b0b6dc412d23412,11024,2019
2023-05-18 21:20:23.000 UTC,BMW,5-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11023,2021
2023-05-18 21:18:03.000 UTC,Tesla,Model X,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11022,2023
2023-05-18 21:15:21.000 UTC,Tesla,Model 3,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11021,2021
2023-05-18 21:12:45.000 UTC,Tesla,Model Y,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11020,2021
2023-05-18 21:10:51.000 UTC,BMW,5-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11019,2021
2023-05-18 21:09:45.000 UTC,Tesla,Model X,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11018,2023
2023-05-18 21:07:47.000 UTC,BMW,5-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11017,2019
2023-05-18 21:07:01.000 UTC,Tesla,Model Y,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11016,2023
2023-05-18 21:04:25.000 UTC,Tesla,Model Y,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11015,2021
2023-05-18 21:03:37.000 UTC,BMW,3-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11014,2020
2023-05-18 21:01:21.000 UTC,Tesla,Model X,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11013,2023
2023-05-18 20:59:23.000 UTC,BMW,"2 Series, M2",0xf5604b1822793df1801945405b0b6dc412d23412,11012,2020
2023-05-18 20:58:01.000 UTC,Tesla,Model S,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11011,2015
2023-05-18 20:55:47.000 UTC,Tesla,Model X,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11010,2021
2023-05-18 20:55:07.000 UTC,BMW,520d,0xf5604b1822793df1801945405b0b6dc412d23412,11009,2020
2023-05-18 20:53:29.000 UTC,Tesla,Model 3,0x17dbc3652d6f51135beab6550adf5953ae853fbd,11008,2021
2023-05-18 20:52:31.000 UTC,BMW,X4 M,0xf5604b1822793df1801945405b0b6dc412d23412,11007,2021
2023-05-18 20:50:03.000 UTC,BMW,116d,0xf5604b1822793df1801945405b0b6dc412d23412,11006,2019
2023-05-18 20:47:51.000 UTC,BMW,2-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11005,2021
2023-05-18 20:46:33.000 UTC,BMW,3-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11004,2020
2023-05-18 20:44:33.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,11003,2017
2023-05-18 20:43:09.000 UTC,BMW,330e,0xf5604b1822793df1801945405b0b6dc412d23412,11002,2018
2023-05-18 20:40:53.000 UTC,BMW,330e,0xf5604b1822793df1801945405b0b6dc412d23412,11001,2020
2023-05-18 20:38:47.000 UTC,BMW,M240i,0xf5604b1822793df1801945405b0b6dc412d23412,11000,2018
2023-05-18 20:30:35.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10999,2020
2023-05-18 20:28:12.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10998,2019
2023-05-18 20:04:53.000 UTC,Mercedes-Benz,A 180,0x7a0aa5d5d7844f462e5b71d989d85e1fe0bb755a,10997,2014
2023-05-18 20:01:57.000 UTC,BMW,225xe iPerformance,0xf5604b1822793df1801945405b0b6dc412d23412,10996,2018
2023-05-18 20:00:07.000 UTC,BMW,X1,0xf5604b1822793df1801945405b0b6dc412d23412,10995,2018
2023-05-18 19:58:27.000 UTC,BMW,2-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10994,2021
2023-05-18 19:56:49.000 UTC,BMW,2-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10993,2021
2023-05-18 19:54:41.000 UTC,BMW,740Li,0xf5604b1822793df1801945405b0b6dc412d23412,10992,2019
2023-05-18 19:41:02.000 UTC,Honda,Civic Hatchback,0xc03ce213b902d8744886396c0df12c9c7b68ecae,10991,2021
2023-05-18 19:40:40.000 UTC,BMW,116d,0xf5604b1822793df1801945405b0b6dc412d23412,10990,2019
2023-05-18 19:38:22.000 UTC,Tesla,Model Y,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10989,2021
2023-05-18 19:34:34.000 UTC,Tesla,Model 3,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10988,2021
2023-05-18 19:31:28.000 UTC,BMW,3-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10987,2020
2023-05-18 19:30:54.000 UTC,Tesla,Model 3,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10986,2023
2023-05-18 19:30:04.000 UTC,BMW,X1,0xf5604b1822793df1801945405b0b6dc412d23412,10985,2020
2023-05-18 19:28:22.000 UTC,Tesla,Model Y,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10984,2020
2023-05-18 19:28:04.000 UTC,BMW,530e iPerformance,0xf5604b1822793df1801945405b0b6dc412d23412,10983,2019
2023-05-18 19:26:48.000 UTC,Tesla,Model 3,0xbb0c871f5bd5b0eee8bee77974e2d739ab69a8db,10982,2023
2023-05-18 19:26:18.000 UTC,BMW,225xe iPerformance,0xf5604b1822793df1801945405b0b6dc412d23412,10981,2019
2023-05-18 19:25:38.000 UTC,Tesla,Model Y,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10980,2022
2023-05-18 19:24:24.000 UTC,BMW,330e,0xf5604b1822793df1801945405b0b6dc412d23412,10979,2020
2023-05-18 19:23:08.000 UTC,Tesla,Model Y,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10978,2022
2023-05-18 19:22:52.000 UTC,BMW,3-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10977,2020
2023-05-18 19:21:24.000 UTC,BMW,5-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10976,2019
2023-05-18 19:20:48.000 UTC,Tesla,Model S,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10975,2015
2023-05-18 19:15:42.000 UTC,Tesla,Model Y,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10974,2020
2023-05-18 19:13:04.000 UTC,Tesla,Model 3,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10973,2021
2023-05-18 19:09:14.000 UTC,Tesla,Model 3,0x4423a5ffd5490199f93a91c85c0bf210e7afa57a,10972,2022
2023-05-18 19:01:06.000 UTC,BMW,X1 sDrive18d,0xf5604b1822793df1801945405b0b6dc412d23412,10971,2019
2023-05-18 18:35:28.000 UTC,Hyundai,Ioniq,0x33d9df323281fe12e9ff6426dbc4aae043255442,10970,2019
2023-05-18 18:03:44.000 UTC,Honda,Fit,0xd907e66ec315d850a4a727022553f674a5f6595e,10969,2012
2023-05-18 17:31:13.000 UTC,Tesla,Model 3,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10968,2019
2023-05-18 17:28:27.000 UTC,Tesla,Model Y,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10967,2023
2023-05-18 17:25:39.000 UTC,Tesla,Model Y,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10966,2021
2023-05-18 17:22:53.000 UTC,Tesla,Model 3,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10965,2023
2023-05-18 17:19:37.000 UTC,Tesla,Model 3,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10964,2019
2023-05-18 17:16:53.000 UTC,Tesla,Model 3,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10963,2021
2023-05-18 17:13:23.000 UTC,Tesla,Model S,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10962,2016
2023-05-18 17:10:07.000 UTC,Tesla,Model 3,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10961,2020
2023-05-18 17:07:44.000 UTC,Tesla,Model 3,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10960,2020
2023-05-18 17:05:28.000 UTC,Tesla,Model 3,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10959,2023
2023-05-18 17:03:16.000 UTC,Tesla,Model X,0x7e95d092c5a7fcc95d515dcca20eaf38c0fffa00,10958,2018
2023-05-18 16:52:13.000 UTC,Tesla,Model 3,0x7409ae14bc495738f799c550d94b01e4feb2a992,10957,2018
2023-05-18 16:48:49.000 UTC,Tesla,Model Y,0x7409ae14bc495738f799c550d94b01e4feb2a992,10956,2021
2023-05-18 16:44:07.000 UTC,Tesla,Model Y,0x7409ae14bc495738f799c550d94b01e4feb2a992,10955,2021
2023-05-18 16:37:31.000 UTC,Tesla,Model X,0x7409ae14bc495738f799c550d94b01e4feb2a992,10954,2022
2023-05-18 16:34:33.000 UTC,Tesla,Model X,0x7409ae14bc495738f799c550d94b01e4feb2a992,10953,2017
2023-05-18 16:32:11.000 UTC,Tesla,Model Y,0x7409ae14bc495738f799c550d94b01e4feb2a992,10952,2020
2023-05-18 16:28:49.000 UTC,Mercedes-Benz,E-Class,0x6ac117f144e480d9a6c0e3097623792d51828def,10951,2018
2023-05-18 16:06:23.000 UTC,BMW,X2,0xf5604b1822793df1801945405b0b6dc412d23412,10950,2020
2023-05-18 15:58:47.000 UTC,BMW,530e,0xf5604b1822793df1801945405b0b6dc412d23412,10949,2018
2023-05-18 15:57:01.000 UTC,GMC,Sierra 1500,0x9dff008eda68184fbc2da18ab7d31f3ba1a77db3,10948,2017
2023-05-18 15:47:45.000 UTC,MINI,Cooper,0x180e2b1da26522e8d23ef5ca237b7355c3a51c3b,10947,2022
2023-05-18 14:28:55.000 UTC,Tesla,Model 3,0x1b1aebe31829c16b5bbb8e5ea447ef37d47544d3,10946,2023
2023-05-18 14:25:27.000 UTC,Tesla,Model Y,0x1b1aebe31829c16b5bbb8e5ea447ef37d47544d3,10945,2022
2023-05-18 12:52:53.000 UTC,Jeep,Wrangler Unlimited,0xc190462633badce7da65e066fd14b894612f5879,10944,2011
2023-05-18 12:35:25.000 UTC,Tesla,Model 3,0x7409ae14bc495738f799c550d94b01e4feb2a992,10943,2019
2023-05-18 12:31:25.000 UTC,Tesla,Model 3,0x7409ae14bc495738f799c550d94b01e4feb2a992,10942,2022
2023-05-18 12:28:51.000 UTC,Tesla,Model 3,0x7409ae14bc495738f799c550d94b01e4feb2a992,10941,2023
2023-05-18 12:26:11.000 UTC,Tesla,Model X,0x7409ae14bc495738f799c550d94b01e4feb2a992,10940,2018
2023-05-18 12:23:37.000 UTC,Tesla,Model 3,0x7409ae14bc495738f799c550d94b01e4feb2a992,10939,2018
2023-05-18 12:17:12.000 UTC,Volkswagen,Caddy,0x7f3b48241cc4786597a9561f46e587b86d19c7ca,10938,2018
2023-05-18 12:15:12.000 UTC,Toyota,RAV4,0x228c95e220a3f8388fc28ac28e205ff569120efe,10937,2010
2023-05-18 11:36:39.000 UTC,Renault,Clio,0x58ecc78847ef1f8c9f588c3e3b8c1c0aa8b6628d,10936,2019
2023-05-18 09:45:52.000 UTC,Ram,1500,0xf7cbcf33475b1379041bf38f17b29e88ea056ef1,10935,2022
2023-05-18 03:19:41.000 UTC,Volvo,XC60,0x3a120e63051de30fb87de5a09f63e00da0354f72,10934,2014
2023-05-18 03:08:41.000 UTC,Volvo,V40,0x3a120e63051de30fb87de5a09f63e00da0354f72,10933,2013
2023-05-18 03:06:04.000 UTC,Volvo,V60,0x3a120e63051de30fb87de5a09f63e00da0354f72,10932,2013
2023-05-18 03:02:42.000 UTC,Volvo,XC70,0x3a120e63051de30fb87de5a09f63e00da0354f72,10931,2014
2023-05-18 02:59:40.000 UTC,Volvo,XC90,0x3a120e63051de30fb87de5a09f63e00da0354f72,10930,2022
2023-05-18 02:57:20.000 UTC,Volvo,V60,0x3a120e63051de30fb87de5a09f63e00da0354f72,10929,2019
2023-05-18 02:54:08.000 UTC,Volvo,V60,0x3a120e63051de30fb87de5a09f63e00da0354f72,10928,2020
2023-05-18 02:16:26.000 UTC,Volvo,V60,0x3a120e63051de30fb87de5a09f63e00da0354f72,10927,2018
2023-05-18 01:38:06.000 UTC,Toyota,Highlander,0x1ecff27b59c8d95fd4f5e3166976e1f6684afd28,10926,2021
2023-05-18 01:14:56.000 UTC,Ford,Explorer,0xf6b9edc8e6db2369a9560c085d1eea85cc9bafa7,10925,2014
2023-05-18 00:50:12.000 UTC,Tesla,Model Y,0x510d9e65571cd15584cb5b51c71a86cb5f021e83,10924,2023
2023-05-18 00:30:56.000 UTC,Honda,HR-V,0x6f71e2b4ab787a0d5ee0f15ead6bd18d1952b3a5,10923,2016
2023-05-18 00:03:52.000 UTC,Toyota,RAV4,0x951d8c180201de4a77d2e00347c734de0d2dc669,10922,2015
2023-05-17 23:14:42.000 UTC,BMW,X1,0xf5604b1822793df1801945405b0b6dc412d23412,10921,2016
2023-05-17 23:11:40.000 UTC,BMW,320d,0xf5604b1822793df1801945405b0b6dc412d23412,10920,2019
2023-05-17 23:08:10.000 UTC,BMW,5-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10919,2019
2023-05-17 23:04:44.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10918,2019
2023-05-17 23:01:55.000 UTC,BMW,330e,0xf5604b1822793df1801945405b0b6dc412d23412,10917,2018
2023-05-17 22:58:12.000 UTC,BMW,3-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10916,2020
2023-05-17 22:55:28.000 UTC,BMW,X5,0xf5604b1822793df1801945405b0b6dc412d23412,10915,2019
2023-05-17 22:50:17.000 UTC,Tesla,Model 3,0x552291de3a058314deb307f754c9fe9664caa9e9,10914,2021
2023-05-17 22:46:51.000 UTC,BMW,X3 M,0xf5604b1822793df1801945405b0b6dc412d23412,10913,2021
2023-05-17 22:44:21.000 UTC,BMW,X5,0xf5604b1822793df1801945405b0b6dc412d23412,10912,2019
2023-05-17 22:42:03.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10911,2019
2023-05-17 22:39:20.000 UTC,BMW,X4,0xf5604b1822793df1801945405b0b6dc412d23412,10910,2016
2023-05-17 22:36:46.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10909,2020
2023-05-17 22:34:20.000 UTC,BMW,X5 xDrive30d,0xf5604b1822793df1801945405b0b6dc412d23412,10908,2020
2023-05-17 22:31:48.000 UTC,BMW,5-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10907,2019
2023-05-17 22:26:08.000 UTC,BMW,X3,0xf5604b1822793df1801945405b0b6dc412d23412,10906,2021
2023-05-17 22:03:58.000 UTC,BMW,420d,0xf5604b1822793df1801945405b0b6dc412d23412,10905,2019
2023-05-17 22:01:20.000 UTC,BMW,840i,0xf5604b1822793df1801945405b0b6dc412d23412,10904,2019
2023-05-17 21:57:12.000 UTC,BMW,116d,0xf5604b1822793df1801945405b0b6dc412d23412,10903,2019
2023-05-17 21:53:54.000 UTC,BMW,3-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10902,2020
2023-05-17 21:50:07.000 UTC,BMW,118d,0xf5604b1822793df1801945405b0b6dc412d23412,10901,2019
2023-05-17 21:47:31.000 UTC,BMW,430i,0xf5604b1822793df1801945405b0b6dc412d23412,10900,2020
2023-05-17 21:43:53.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10899,2017
2023-05-17 21:40:45.000 UTC,BMW,M4,0xf5604b1822793df1801945405b0b6dc412d23412,10898,2018
2023-05-17 21:36:55.000 UTC,BMW,1-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10897,2020
2023-05-17 21:33:05.000 UTC,BMW,X3,0xf5604b1822793df1801945405b0b6dc412d23412,10896,2021
2023-05-17 21:30:16.000 UTC,BMW,X3,0xf5604b1822793df1801945405b0b6dc412d23412,10895,2021
2023-05-17 21:28:28.000 UTC,BMW,520i,0xf5604b1822793df1801945405b0b6dc412d23412,10894,2018
2023-05-17 21:25:44.000 UTC,BMW,X5,0xf5604b1822793df1801945405b0b6dc412d23412,10893,2021
2023-05-17 21:22:40.000 UTC,BMW,3-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10892,2016
2023-05-17 21:15:59.000 UTC,BMW,2-Series,0xf5604b1822793df1801945405b0b6dc412d23412,10891,2021
2023-05-17 21:02:26.000 UTC,Tesla,Model X,0xbe9b3601d492223129b562d9aba41e218ef9f841,10890,2019
2023-05-17 20:59:10.000 UTC,Tesla,Model 3,0xbe9b3601d492223129b562d9aba41e218ef9f841,10889,2022
2023-05-17 20:55:30.000 UTC,Tesla,Model 3,0xbe9b3601d492223129b562d9aba41e218ef9f841,10888,2018
2023-05-17 20:52:26.000 UTC,Tesla,Model 3,0xbe9b3601d492223129b562d9aba41e218ef9f841,10887,2020
2023-05-17 20:49:08.000 UTC,Tesla,Model 3,0xbe9b3601d492223129b562d9aba41e218ef9f841,10886,2020
2023-05-17 20:46:18.000 UTC,Tesla,Model Y,0xbe9b3601d492223129b562d9aba41e218ef9f841,10885,2023
2023-05-17 20:43:16.000 UTC,Tesla,Model 3,0xbe9b3601d492223129b562d9aba41e218ef9f841,10884,2022
2023-05-17 20:40:42.000 UTC,Tesla,Model Y,0xbe9b3601d492223129b562d9aba41e218ef9f841,10883,2023
2023-05-17 20:38:02.000 UTC,Tesla,Model 3,0xbe9b3601d492223129b562d9aba41e218ef9f841,10882,2021
2023-05-17 20:35:34.000 UTC,Tesla,Model 3,0xbe9b3601d492223129b562d9aba41e218ef9f841,10881,2021
2023-05-17 19:40:18.000 UTC,Mercedes-Benz,Actros,0x6734cd8bf5674deb9aa2684cc9b26b770bb1ba42,10880,2021
2023-05-17 18:26:14.000 UTC,Tesla,Model 3,0xa7e7ad98b3bd16baaadf9d899a0d6ce82175befe,10879,2019
2023-05-17 18:16:26.000 UTC,Chevrolet,Trax,0xa8e336e6a618dcf4f849660d9567b91680d28835,10878,2020
2023-05-17 18:00:02.000 UTC,Lexus,NX 300h,0x4c714d8ee88b455380832c864b71624d7f4705b2,10877,2019
2023-05-17 17:37:26.000 UTC,Tesla,Model S,0xd219a731203c8988986cfd4c744110e0642ace37,10876,2020
2023-05-17 17:34:22.000 UTC,Tesla,Model 3,0xd219a731203c8988986cfd4c744110e0642ace37,10875,2023
2023-05-17 17:31:06.000 UTC,Tesla,Model 3,0xd219a731203c8988986cfd4c744110e0642ace37,10874,2023
2023-05-17 17:28:24.000 UTC,Tesla,Model 3,0xd219a731203c8988986cfd4c744110e0642ace37,10873,2018
2023-05-17 17:25:52.000 UTC,Tesla,Model 3,0xd219a731203c8988986cfd4c744110e0642ace37,10872,2022
2023-05-17 16:52:46.000 UTC,Peugeot,3008,0xc09d72220a16463ec1ef439594ab0aefe04f697a,10871,2021
2023-05-17 16:23:50.000 UTC,Opel,Astra,0x334e841bbc5994ec895f1b3016664ca19a5b0320,10870,2011
2023-05-17 16:19:46.000 UTC,Tesla,Model Y,0xd219a731203c8988986cfd4c744110e0642ace37,10869,2022
2023-05-17 16:18:30.000 UTC,Chevrolet,Colorado,0x2c38047173e788996448bb70d48c94cb3c53e7bc,10868,2017
2023-05-17 16:17:18.000 UTC,Tesla,Model S,0xd219a731203c8988986cfd4c744110e0642ace37,10867,2022
2023-05-17 16:14:12.000 UTC,Tesla,Model Y,0xd219a731203c8988986cfd4c744110e0642ace37,10866,2023
2023-05-17 16:11:40.000 UTC,Tesla,Model Y,0xd219a731203c8988986cfd4c744110e0642ace37,10865,2023
2023-05-17 16:09:38.000 UTC,Tesla,Model S,0xd219a731203c8988986cfd4c744110e0642ace37,10864,2013
2023-05-17 16:06:14.000 UTC,Honda,Odyssey,0x57f554d65267df088d31c091207c6fdd03e07682,10863,2016
2023-05-17 15:50:46.000 UTC,Volkswagen,Passat,0x54d9196b0936e67c51f92f4fed02976a4e949b0d,10862,2017
2023-05-17 14:58:50.000 UTC,Tesla,Model Y,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10861,2021
2023-05-17 14:55:06.000 UTC,Tesla,Model X,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10860,2018
2023-05-17 14:50:14.000 UTC,Tesla,Model S,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10859,2013
2023-05-17 14:47:18.000 UTC,Tesla,Model 3,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10858,2020
2023-05-17 14:44:28.000 UTC,Tesla,Model 3,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10857,2023
2023-05-17 14:42:10.000 UTC,Tesla,Model Y,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10856,2021
2023-05-17 14:39:38.000 UTC,Tesla,Model 3,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10855,2018
2023-05-17 14:37:24.000 UTC,Tesla,Model Y,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10854,2022
2023-05-17 14:34:54.000 UTC,Tesla,Model 3,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10853,2021
2023-05-17 14:32:50.000 UTC,Tesla,Model 3,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10852,2022
2023-05-17 14:30:50.000 UTC,Tesla,Model 3,0x19a58dfaab6ebbc657617fb2260ff04541b0fc82,10851,2018
2023-05-17 14:20:28.000 UTC,Tesla,Model 3,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10850,2018
2023-05-17 14:17:04.000 UTC,Tesla,Model S,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10849,2021
2023-05-17 14:13:58.000 UTC,Tesla,Model 3,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10848,2023
2023-05-17 14:03:26.000 UTC,Tesla,Model 3,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10847,2023
2023-05-17 13:49:18.000 UTC,Tesla,Model 3,0x89b7af0c952f9ec53df46e4c66aa96493c847f66,10846,2020
2023-05-17 13:19:04.000 UTC,Toyota,Corolla,0xe539e039ccb353aff315ca12d1e02ff0d76c228d,10845,2013
2023-05-17 11:04:46.000 UTC,Volkswagen,Caddy,0xd06c7ba6d478e19a02e2a8ea8b16ac9dbedc048a,10844,2020
2023-05-17 11:03:36.000 UTC,Tesla,Model 3,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10843,2021
2023-05-17 11:00:48.000 UTC,Tesla,Model Y,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10842,2021
2023-05-17 10:58:18.000 UTC,Tesla,Model S,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10841,2021
2023-05-17 10:55:19.000 UTC,Tesla,Model Y,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10840,2023
2023-05-17 10:50:07.000 UTC,Tesla,Model Y,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10839,2021
2023-05-17 10:47:55.000 UTC,Tesla,Model 3,0xd99581e6a8c1b7284200ee44f1e3b28ec9df8789,10838,2018
2023-05-17 09:45:56.000 UTC,Audi,A3,0x520d6fcabb4d7ea9f5d30526f1e0461ae9fa6829,10837,2014
2023-05-17 09:06:12.000 UTC,Ford,Focus,0x50f9d0ef4ed041b4f3ff3bcb0ff29ec4a6e0ec80,10836,2020
2023-05-17 09:03:42.000 UTC,Ford,Fiesta,0x50f9d0ef4ed041b4f3ff3bcb0ff29ec4a6e0ec80,10835,2019
2023-05-17 04:04:55.000 UTC,Toyota,Prius Prime,0xaeaf5d8220c8758fef35debdd640a0afe3f20e6e,10834,2020
2023-05-17 01:36:08.000 UTC,Kia,Soul,0x83623d1b1b9a68707c710c6f04b4dd8a74ebba0b,10833,2015
2023-05-17 00:57:55.000 UTC,Ford,Focus ST,0x3a3dc61e479f5285cb311e7fecf139bc051d7df1,10832,2013
2023-05-17 00:55:15.000 UTC,Tesla,Model Y,0xee5b2c0c9ea86f9ad9563246a1a7ea657ac463b3,10831,2022
